source_url,destination_path,status_code,category,topic_or_cohort,clicks,impressions,position,backlinks,priority,confidence,manual_review
https://www.celebios.com/melessio-navarro,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/gutierrez-lopez-2017,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/leeman-suastegui-fauna,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/felidos-salas-garcia,/cursos,301,curso_historico,felidos,,,,,media,alta,false
https://www.celebios.com/ofeliapcastillodiaz,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/solennproust,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/paulat-gonzalez-mancilla,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/ortopedia-lopez-hernandez,/cursos/ortopedia-aves,301,curso_historico,ortopedia-aves,,,,,media,alta,false
https://www.celebios.com/inscripcion-anestesia-2020,/cursos/anestesia-contencion-fauna,301,curso_historico,anestesia,,,,,media,alta,false
https://www.celebios.com/apipilhuasco-vazquez-2017,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/ortopedia-palacios-chigua,/cursos/ortopedia-aves,301,curso_historico,ortopedia-aves,,,,,media,alta,false
https://www.celebios.com/felidos-serrano-campos,/cursos,301,curso_historico,felidos,,,,,media,alta,false
https://www.celebios.com/ortigoza-vazquez-2017,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/nutricionfauna,/cursos/nutricion-fauna-cautiverio,301,curso_historico,nutricion,,,,,media,alta,false
https://www.celebios.com/franklinjmaytapalomino,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/ortopedia-vazquez-machorro,/cursos/ortopedia-aves,301,curso_historico,ortopedia-aves,,,,,media,alta,false
https://www.celebios.com/marianahespinosajardines,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/palomarrodriguezamaro,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/carolinajuarezmedina,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/nutricion2019,/cursos/nutricion-fauna-cautiverio,301,curso_historico,nutricion,,,,,media,alta,false
https://www.celebios.com/ortopedia-machuca-esquivel,/cursos/ortopedia-aves,301,curso_historico,ortopedia-aves,,,,,media,alta,false
https://www.celebios.com/lorenaandresserradilla,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/espinola-alcantara-2016,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/joycemaradelpracachulo,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/campos-manzanares-2016,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/anestesia-fauna-2020,/cursos/anestesia-contencion-fauna,301,curso_historico,anestesia,,,,,media,alta,false
https://www.celebios.com/moyano-devia-fauna,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/chavez-curiel-2017,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/torres-herrera,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/possani-espinosa,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/rehabilitacion-fauna-2024,/diplomado-rescate-rehabilitacion-fauna,301,curso_historico,rehabilitacion,,,,,media,alta,false
https://www.celebios.com/carmencallejogarcia,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/egresados-felidos-2023,/cursos,301,curso_historico,felidos,,,,,media,alta,false
https://www.celebios.com/karinaamesamesa,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/felidos-hernandez-zamora,/cursos,301,curso_historico,felidos,,,,,media,alta,false
https://www.celebios.com/alessandramabelflorescolque,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/egresadosconductual2021,/cursos/manejo-conductual-fauna,301,curso_historico,conductual,,,,,media,alta,false
https://www.celebios.com/javieraandreatorresbarraza,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/martinez-castanon-2016,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/garcia-gonzalez,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/gen2017anestesia,/cursos/anestesia-contencion-fauna,301,curso_historico,anestesia,,,,,media,alta,false
https://www.celebios.com/davidpuertasdepando,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/erikacitlalinminoravila,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/juanjosediorio,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/felidos-stefan-maisterow,/cursos,301,curso_historico,felidos,,,,,media,alta,false
https://www.celebios.com/ortopedia-espinola-alcantara,/cursos/ortopedia-aves,301,curso_historico,ortopedia-aves,,,,,media,alta,false
https://www.celebios.com/bioetica,/cursos,301,curso_historico,bioetica,,,,,media,alta,false
https://www.celebios.com/euniceguzmanescalante,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/joselynmmorarodriguez,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/egresadosfelidos2021,/cursos,301,curso_historico,felidos,,,,,media,alta,false
https://www.celebios.com/nadiaj-garza-ramos,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/alinewittedelatorre,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/reinoso-echavarria,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/felidos-fernandez-canseco,/cursos,301,curso_historico,felidos,,,,,media,alta,false
https://www.celebios.com/elsyangelicacabrerabaz,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/felidos-solis-jimenez,/cursos,301,curso_historico,felidos,,,,,media,alta,false
https://www.celebios.com/avila-garcia-2016,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/vega-navarro-12017,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/felidos-garcia-perez,/cursos,301,curso_historico,felidos,,,,,media,alta,false
https://www.celebios.com/felidos-zuniga-zuniga,/cursos,301,curso_historico,felidos,,,,,media,alta,false
https://www.celebios.com/carlosalfredopaulinmoran,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/copia-de-sig2020,/cursos,301,curso_historico,sig-cartografia,,,,,media,alta,false
https://www.celebios.com/manejo-conductual-fauna,/cursos/manejo-conductual-fauna,301,curso_historico,conductual,,,,,media,alta,false
https://www.celebios.com/vega-navarro,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/virginio-vazquez-rodriguez,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/inscripcion-felidos-2020,/cursos,301,curso_historico,felidos,,,,,media,alta,false
https://www.celebios.com/albertopedrotellarini,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/cynthiayaramidiazgonzalez,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/perez-vergara-fauna,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/shirleylomberanopal,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/dianarociosantosmorales,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/inscripcion-fauna-2020,/cursos,301,curso_historico,cohorte-historica,,,,,media,media,false
https://www.celebios.com/inscripcion-ortopedia-aves-2020,/cursos/ortopedia-aves,301,curso_historico,ortopedia-aves,,,,,media,alta,false
https://www.celebios.com/larissaalexandrariverapliego,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/felidos-rincon-olivares,/cursos,301,curso_historico,felidos,,,,,media,alta,false
https://www.celebios.com/sanchez-carrillo-2016,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/paulinaachavezcontreras,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/felidos-domesticos-silvestres-2022,/cursos,301,curso_historico,felidos,,,,,media,alta,false
https://www.celebios.com/ortopedia-alanis-lopez,/cursos/ortopedia-aves,301,curso_historico,ortopedia-aves,,,,,media,alta,false
https://www.celebios.com/sciabarrasi-2017,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/lopez-hernandez-fauna,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/felidos-ostos-gutierrez,/cursos,301,curso_historico,felidos,,,,,media,alta,false
https://www.celebios.com/lopez-lopez-2016,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/danielatamaramirnereberl,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/sanchez-cervantes-fauna,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/felidos-huante-ortega,/cursos,301,curso_historico,felidos,,,,,media,alta,false
https://www.celebios.com/copia-de-copia-de-copia-de-copia-de-19,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/gen2019rehabilitacionfauna,/diplomado-rescate-rehabilitacion-fauna,301,curso_historico,rehabilitacion,,,,,media,alta,false
https://www.celebios.com/deliavictoriavitericuenca,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/vega-navarro-2016,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/espinosa-leon,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/xochipa-hernandez,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/ortopedia-garcia-hernandez,/cursos/ortopedia-aves,301,curso_historico,ortopedia-aves,,,,,media,alta,false
https://www.celebios.com/jesusa-franco-galindo,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/manuelacortezmartinez,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/quetzeri-santiago-2016,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/fernandodlopezhernandez,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/monroy-olvera-2016,,404,sin_equivalente,,,,,,baja,alta,false
https://www.celebios.com/mentado-amigon-2017,,404,sin_equivalente,,,,,,baja,alta,false
